questionnaire,id,question,context,answers,type,answer_length
2,797447d4-1466-4cc2-9e86-97311553446e,What industry are you operating in?,Our company operates in the Computers & Networks industry.,"[{'text': ['Computers & Networks'], 'answer_start': [28]}]",SINGLE_SELECT,short_answer
2,cd98117f-c316-4169-bfc5-372a6f3f287f,What industry are you operating in?,We operate within the Government industry.,"[{'text': ['Government'], 'answer_start': [22]}]",SINGLE_SELECT,short_answer
2,4a75819c-a81e-4eb4-9934-92ecfeb05b69,What industry are you operating in?,We are in the Medical industry.,"[{'text': ['Medical'], 'answer_start': [14]}]",SINGLE_SELECT,short_answer
2,e9d87cba-2bb2-41f6-808b-33fa75b08b56,What industry are you operating in?,Our company is in the Automotive industry.,"[{'text': ['Automotive'], 'answer_start': [22]}]",SINGLE_SELECT,short_answer
2,619eee6b-c8b5-4c66-9b5e-e0592a7b6475,What industry are you operating in?,We operate in the Defense industry.,"[{'text': ['Defense'], 'answer_start': [18]}]",SINGLE_SELECT,short_answer
2,f9d80479-420f-459f-99e6-6eb8d4110796,What industry are you operating in?,My company operates in the Industrial sector.,"[{'text': ['Industrial'], 'answer_start': [27]}]",SINGLE_SELECT,short_answer
2,506d7408-2ede-451c-a04b-1e29d6c81236,What industry are you operating in?,We're in the Network Operators & Infrastructure industry.,"[{'text': ['Network Operators & Infrastructure'], 'answer_start': [13]}]",SINGLE_SELECT,short_answer
2,2ec898ba-0421-4edd-a1cd-7f0dd867ac46,What industry are you operating in?,Our industry is Public Safety / Law Enforcement.,"[{'text': ['Public Safety / Law Enforcement'], 'answer_start': [16]}]",SINGLE_SELECT,short_answer
2,3b806e12-1a6b-4eae-9d35-52c23f5ea074,What industry are you operating in?,We're in the Physical Security industry.,"[{'text': ['Physical Security'], 'answer_start': [13]}]",SINGLE_SELECT,short_answer
2,00c8e2b9-c04f-497e-9619-f1a14e633ca6,What products are you interested in?,We're particularly interested in Automotive radar target simulation and High-speed interconnect testing.,"[{'text': ['Automotive radar target simulation', 'High-speed interconnect testing'], 'answer_start': [33, 72]}]",MULTI_SELECT,short_answer
2,71860cf8-f8a8-4344-9eb2-74444855990e,What products are you interested in?,We are interested in learning more about Noise figure measurements and Display port debugging and compliance.,"[{'text': ['Noise figure measurements', 'Display port debugging and compliance'], 'answer_start': [41, 71]}]",MULTI_SELECT,short_answer
2,234c0357-3e48-46d2-9658-c497408b8628,What products are you interested in?,The Double-Pulse Testing and High-speed interconnect testing products are of particular interest.,"[{'text': ['Double-Pulse Testing', 'High-speed interconnect testing'], 'answer_start': [4, 29]}]",MULTI_SELECT,short_answer
2,157fa493-182b-47a4-b05e-fdde82d6681c,What products are you interested in?,We are interested in your Display port debugging and compliance and High-speed interconnect testing products.,"[{'text': ['Display port debugging and compliance', 'High-speed interconnect testing'], 'answer_start': [26, 68]}]",MULTI_SELECT,short_answer
2,1055e6c5-4b27-430b-bc9e-f19072ecac6d,What products are you interested in?,We are very interested in your High-speed interconnect testing product.,"[{'text': ['High-speed interconnect testing'], 'answer_start': [31]}]",MULTI_SELECT,short_answer
2,a0148bc7-15b3-41d5-b97c-6420b8bd927c,Do you have any additional notes?,"No, I don't have any additional notes at this time.","[{'text': ['No'], 'answer_start': [0]}]",TEXT,short_answer
3,567a5789-ad9c-4b6e-9946-d2288e00dd3f,What type of company is this?,This is a construction company.,"[{'text': ['construction company'], 'answer_start': [10]}]",SINGLE_SELECT,short_answer
3,b09c1744-c662-4879-a3fc-35b6cf808db8,What type of company is this?,This is a craft enterprises company.,"[{'text': ['craft enterprises company'], 'answer_start': [10]}]",SINGLE_SELECT,short_answer
3,6da05930-6493-4855-8c2f-e892089cbef2,What type of company is this?,This is a scaffolding company.,"[{'text': ['scaffolding company'], 'answer_start': [10]}]",SINGLE_SELECT,short_answer
3,2f68f1bb-434f-478e-98c3-def022b6b353,What type of company is this?,This is a trading company.,"[{'text': ['trading company'], 'answer_start': [10]}]",SINGLE_SELECT,short_answer
3,44c4ef5d-7234-436c-961d-ba3b8b30b02f,What type of company is this?,This is a production company.,"[{'text': ['production company'], 'answer_start': [10]}]",SINGLE_SELECT,short_answer
3,ebf6c300-4c44-4a19-b822-a3ece594d142,What type of company is this?,This is a company in the education sector.,"[{'text': ['education sector'], 'answer_start': [25]}]",SINGLE_SELECT,short_answer
3,807c738f-af1f-41ff-88ce-22dae769ea0b,What is the size of your company?,We are a small company with 1-10 employees.,"[{'text': ['1-10'], 'answer_start': [28]}]",SINGLE_SELECT,short_answer
3,afe07a23-39fa-4752-89d0-a51fc8f64bdd,What is the size of your company?,Our company employs between 11 and 50 people.,"[{'text': ['11 and 50'], 'answer_start': [28]}]",SINGLE_SELECT,short_answer
3,a52ccbc7-440d-43a2-80f7-bd7052a642de,What is the size of your company?,We have a staff of 51-200 employees.,"[{'text': ['51-200'], 'answer_start': [19]}]",SINGLE_SELECT,short_answer
